"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 07 07:42:30 GMT 2024","Tue May 07 07:42:33 GMT 2024","2825","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPasswordPlaceholder","checkPasswordPlaceholder",""
"passed","Tue May 07 07:45:45 GMT 2024","Tue May 07 07:45:46 GMT 2024","1434","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmptyEmail","testEmptyEmail",""
"passed","Tue May 07 07:50:54 GMT 2024","Tue May 07 07:51:12 GMT 2024","17723","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMinAbout","testValidMinAbout",""
"passed","Tue May 07 07:51:37 GMT 2024","Tue May 07 07:51:52 GMT 2024","15499","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMinPassword","testValidMinPassword",""
"passed","Tue May 07 07:44:45 GMT 2024","Tue May 07 07:44:46 GMT 2024","894","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testBirthdayInvalidDay","testBirthdayInvalidDay",""
"passed","Tue May 07 07:49:30 GMT 2024","Tue May 07 07:49:46 GMT 2024","16584","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidLongEmail","testValidLongEmail",""
"passed","Tue May 07 07:51:16 GMT 2024","Tue May 07 07:51:32 GMT 2024","15823","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMinBirthday","testValidMinBirthday",""
"failed","Tue May 07 07:48:49 GMT 2024","Tue May 07 07:48:50 GMT 2024","1640","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameDot","testUsernameDot",""
"passed","Tue May 07 07:43:49 GMT 2024","Tue May 07 07:43:49 GMT 2024","110","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkLanguageDropdown","checkLanguageDropdown",""
"passed","Tue May 07 07:43:15 GMT 2024","Tue May 07 07:43:18 GMT 2024","3347","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkWrongPassword","checkWrongPassword",""
"passed","Tue May 07 07:43:27 GMT 2024","Tue May 07 07:43:27 GMT 2024","47","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkAgeRangeSetup","checkAgeRangeSetup",""
"passed","Tue May 07 07:43:54 GMT 2024","Tue May 07 07:43:54 GMT 2024","18","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkLogo","checkLogo",""
"passed","Tue May 07 07:43:08 GMT 2024","Tue May 07 07:43:11 GMT 2024","3366","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPassword7chars","checkPassword7chars",""
"unknown","Tue May 07 07:42:16 GMT 2024","Tue May 07 07:42:16 GMT 2024","0","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkRegistrationUsedEmail","checkRegistrationUsedEmail",""
"passed","Tue May 07 07:45:32 GMT 2024","Tue May 07 07:45:34 GMT 2024","1591","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmailWithoutAt","testEmailWithoutAt",""
"passed","Tue May 07 07:47:55 GMT 2024","Tue May 07 07:47:56 GMT 2024","1592","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testLongEmail","testLongEmail",""
"passed","Tue May 07 07:42:17 GMT 2024","Tue May 07 07:42:20 GMT 2024","3307","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkContinueButtonDisabled","checkContinueButtonDisabled",""
"passed","Tue May 07 07:44:50 GMT 2024","Tue May 07 07:44:51 GMT 2024","860","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testBirthdayInvalidMonth","testBirthdayInvalidMonth",""
"passed","Tue May 07 07:42:37 GMT 2024","Tue May 07 07:42:39 GMT 2024","2776","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","testPageDescription","testPageDescription",""
"passed","Tue May 07 07:45:39 GMT 2024","Tue May 07 07:45:40 GMT 2024","1493","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmailWithoutDot","testEmailWithoutDot",""
"passed","Tue May 07 07:43:41 GMT 2024","Tue May 07 07:43:41 GMT 2024","18","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkGenderLabel","checkGenderLabel",""
"passed","Tue May 07 07:50:14 GMT 2024","Tue May 07 07:50:30 GMT 2024","15813","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMaxBirthday","testValidMaxBirthday",""
"passed","Tue May 07 07:44:04 GMT 2024","Tue May 07 07:44:06 GMT 2024","2215","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testInvalidEmailInput","testInvalidEmailInput",""
"passed","Tue May 07 07:44:33 GMT 2024","Tue May 07 07:44:36 GMT 2024","3025","FriendRate","MyTests","tests.EditProfileHappyPathTest","tests.EditProfileHappyPathTest","testEditProfile","testEditProfile",""
"passed","Tue May 07 07:47:47 GMT 2024","Tue May 07 07:47:51 GMT 2024","3197","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testLongAbout","testLongAbout",""
"passed","Tue May 07 07:44:16 GMT 2024","Tue May 07 07:44:19 GMT 2024","2283","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testNoSpecialCharsPasswordInput","testNoSpecialCharsPasswordInput",""
"passed","Tue May 07 07:49:51 GMT 2024","Tue May 07 07:50:09 GMT 2024","18154","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMaxAbout","testValidMaxAbout",""
"passed","Tue May 07 07:42:40 GMT 2024","Tue May 07 07:42:58 GMT 2024","17957","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailWithoutCom2","checkEmailWithoutCom2",""
"failed","Tue May 07 07:48:43 GMT 2024","Tue May 07 07:48:44 GMT 2024","1637","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameAt","testUsernameAt",""
"unknown","Tue May 07 07:42:16 GMT 2024","Tue May 07 07:42:16 GMT 2024","1","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailWithoutCom","checkEmailWithoutCom",""
"passed","Tue May 07 07:47:41 GMT 2024","Tue May 07 07:47:43 GMT 2024","1500","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidSymbolsInLocalPart","testInvalidSymbolsInLocalPart",""
"passed","Tue May 07 07:44:19 GMT 2024","Tue May 07 07:44:21 GMT 2024","2306","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testShortPasswordInput","testShortPasswordInput",""
"passed","Tue May 07 07:49:06 GMT 2024","Tue May 07 07:49:08 GMT 2024","1695","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameMaxLength","testUsernameMaxLength",""
"passed","Tue May 07 07:50:34 GMT 2024","Tue May 07 07:50:50 GMT 2024","15554","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMaxPassword","testValidMaxPassword",""
"passed","Tue May 07 07:43:01 GMT 2024","Tue May 07 07:43:04 GMT 2024","2949","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmptyEmailValidation","checkEmptyEmailValidation",""
"broken","Tue May 07 07:46:41 GMT 2024","Tue May 07 07:46:57 GMT 2024","15549","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidLingPasswordNoNumbers","testInvalidLingPasswordNoNumbers",""
"passed","Tue May 07 07:48:31 GMT 2024","Tue May 07 07:48:33 GMT 2024","2724","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testShortAbout","testShortAbout",""
"passed","Tue May 07 07:43:04 GMT 2024","Tue May 07 07:43:07 GMT 2024","2992","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkInvalidEmailValidation","checkInvalidEmailValidation",""
"unknown","Tue May 07 07:42:16 GMT 2024","Tue May 07 07:42:16 GMT 2024","0","FriendRate","MyTests","tests.RegistrationHappyPathTest","tests.RegistrationHappyPathTest","testSignUp","testSignUp",""
"passed","Tue May 07 07:42:21 GMT 2024","Tue May 07 07:42:24 GMT 2024","2850","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailLabel","checkEmailLabel",""
"failed","Tue May 07 07:49:24 GMT 2024","Tue May 07 07:49:25 GMT 2024","1607","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameUnderscore","testUsernameUnderscore",""
"passed","Tue May 07 07:48:26 GMT 2024","Tue May 07 07:48:26 GMT 2024","634","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testMismatchingPasswords","testMismatchingPasswords",""
"passed","Tue May 07 07:44:14 GMT 2024","Tue May 07 07:44:16 GMT 2024","2193","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testNoNumbersPasswordInput","testNoNumbersPasswordInput",""
"unknown","Tue May 07 07:42:16 GMT 2024","Tue May 07 07:42:16 GMT 2024","0","FriendRate","MyTests","tests.RegistrationHappyPathTest","tests.RegistrationHappyPathTest","testEnterAdditionalInfo","testEnterAdditionalInfo",""
"passed","Tue May 07 07:43:45 GMT 2024","Tue May 07 07:43:45 GMT 2024","17","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkImage","checkImage",""
"passed","Tue May 07 07:44:40 GMT 2024","Tue May 07 07:44:40 GMT 2024","410","FriendRate","MyTests","tests.EditProfileHappyPathTest","tests.EditProfileHappyPathTest","testOpenEditProfilePage","testOpenEditProfilePage",""
"passed","Tue May 07 07:45:06 GMT 2024","Tue May 07 07:45:22 GMT 2024","16553","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmailDotInLocalPart","testEmailDotInLocalPart",""
"passed","Tue May 07 07:42:24 GMT 2024","Tue May 07 07:42:27 GMT 2024","2811","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailPlaceholder","checkEmailPlaceholder",""
"passed","Tue May 07 07:48:38 GMT 2024","Tue May 07 07:48:38 GMT 2024","635","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testShortUsername","testShortUsername",""
"passed","Tue May 07 07:49:12 GMT 2024","Tue May 07 07:49:13 GMT 2024","1415","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameMinLength","testUsernameMinLength",""
"passed","Tue May 07 07:49:01 GMT 2024","Tue May 07 07:49:02 GMT 2024","653","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameInvalidSymbols","testUsernameInvalidSymbols",""
"passed","Tue May 07 07:44:27 GMT 2024","Tue May 07 07:44:28 GMT 2024","532","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkAddingInfo","checkAddingInfo",""
"passed","Tue May 07 07:44:06 GMT 2024","Tue May 07 07:44:08 GMT 2024","2222","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testLongPasswordInput","testLongPasswordInput",""
"passed","Tue May 07 07:45:27 GMT 2024","Tue May 07 07:45:28 GMT 2024","1494","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmailWithSymbolInDomain","testEmailWithSymbolInDomain",""
"passed","Tue May 07 07:44:24 GMT 2024","Tue May 07 07:44:27 GMT 2024","2750","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkSuccessRegistration","checkSuccessRegistration",""
"failed","Tue May 07 07:44:01 GMT 2024","Tue May 07 07:44:03 GMT 2024","2119","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testEmptyEmailInput","testEmptyEmailInput",""
"passed","Tue May 07 07:42:33 GMT 2024","Tue May 07 07:42:36 GMT 2024","2929","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","testHeaderText","testHeaderText",""
"passed","Tue May 07 07:43:54 GMT 2024","Tue May 07 07:43:56 GMT 2024","1822","FriendRate","MyTests","tests.RegistrationHappyPathTest","tests.RegistrationHappyPathTest","testSignUpButton","testSignUpButton",""
"passed","Tue May 07 07:43:59 GMT 2024","Tue May 07 07:44:01 GMT 2024","2217","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testEmptyConfPasswordInput","testEmptyConfPasswordInput",""
"passed","Tue May 07 07:48:01 GMT 2024","Tue May 07 07:48:01 GMT 2024","704","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testLongUsername","testLongUsername",""
"failed","Tue May 07 07:48:55 GMT 2024","Tue May 07 07:48:57 GMT 2024","1655","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameHyphen","testUsernameHyphen",""
"broken","Tue May 07 07:46:01 GMT 2024","Tue May 07 07:46:17 GMT 2024","15606","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidLingPassword","testInvalidLingPassword",""
"passed","Tue May 07 07:44:55 GMT 2024","Tue May 07 07:44:56 GMT 2024","880","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testBirthdayInvalidYearFuture","testBirthdayInvalidYearFuture",""
"broken","Tue May 07 07:46:21 GMT 2024","Tue May 07 07:46:37 GMT 2024","15509","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidLingPasswordNoLetters","testInvalidLingPasswordNoLetters",""
"passed","Tue May 07 07:45:01 GMT 2024","Tue May 07 07:45:01 GMT 2024","882","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testBirthdayInvalidYearPast","testBirthdayInvalidYearPast",""
"failed","Tue May 07 07:49:18 GMT 2024","Tue May 07 07:49:19 GMT 2024","1606","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernamePlus","testUsernamePlus",""
"passed","Tue May 07 07:44:27 GMT 2024","Tue May 07 07:44:27 GMT 2024","363","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkValidLogin","checkValidLogin",""
"passed","Tue May 07 07:43:56 GMT 2024","Tue May 07 07:43:58 GMT 2024","2207","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testEmailWithoutDomainInput","testEmailWithoutDomainInput",""
"passed","Tue May 07 07:43:19 GMT 2024","Tue May 07 07:43:23 GMT 2024","4148","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkValidLogin","checkValidLogin",""
"passed","Tue May 07 07:48:06 GMT 2024","Tue May 07 07:48:21 GMT 2024","15593","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testMatchingPasswords","testMatchingPasswords",""
"broken","Tue May 07 07:47:21 GMT 2024","Tue May 07 07:47:37 GMT 2024","15529","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidShortPassword","testInvalidShortPassword",""
"passed","Tue May 07 07:45:51 GMT 2024","Tue May 07 07:45:52 GMT 2024","1484","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmptyLocalPart","testEmptyLocalPart",""
"unknown","Tue May 07 07:42:16 GMT 2024","Tue May 07 07:42:16 GMT 2024","0","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testEmailWithoutComInput","testEmailWithoutComInput",""
"passed","Tue May 07 07:42:27 GMT 2024","Tue May 07 07:42:30 GMT 2024","2875","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPasswordLabel","checkPasswordLabel",""
"passed","Tue May 07 07:44:11 GMT 2024","Tue May 07 07:44:13 GMT 2024","2268","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testNoLettersPasswordInput","testNoLettersPasswordInput",""
"failed","Tue May 07 07:44:21 GMT 2024","Tue May 07 07:44:24 GMT 2024","2364","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testUsedEmailInput","testUsedEmailInput",""
"passed","Tue May 07 07:43:31 GMT 2024","Tue May 07 07:43:31 GMT 2024","18","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkDescription","checkDescription",""
"passed","Tue May 07 07:44:28 GMT 2024","Tue May 07 07:44:28 GMT 2024","301","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkGetIngo","checkGetIngo",""
"unknown","Tue May 07 07:42:16 GMT 2024","Tue May 07 07:42:16 GMT 2024","0","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkRegistrationWrongEmail","checkRegistrationWrongEmail",""
"passed","Tue May 07 07:43:36 GMT 2024","Tue May 07 07:43:36 GMT 2024","110","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkGenderDropdown","checkGenderDropdown",""
"passed","Tue May 07 07:42:58 GMT 2024","Tue May 07 07:43:01 GMT 2024","3001","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailWithoutDomain","checkEmailWithoutDomain",""
"unknown","Tue May 07 07:42:16 GMT 2024","Tue May 07 07:42:16 GMT 2024","0","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkRegistrationShortPass","checkRegistrationShortPass",""
"failed","Tue May 07 07:44:09 GMT 2024","Tue May 07 07:44:11 GMT 2024","2195","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testMismatchingPasswordInput","testMismatchingPasswordInput",""
"broken","Tue May 07 07:47:01 GMT 2024","Tue May 07 07:47:17 GMT 2024","15625","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidLingPasswordNoSymbols","testInvalidLingPasswordNoSymbols",""
"passed","Tue May 07 07:45:56 GMT 2024","Tue May 07 07:45:57 GMT 2024","633","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmptyUsername","testEmptyUsername",""
"passed","Tue May 07 07:44:28 GMT 2024","Tue May 07 07:44:28 GMT 2024","391","FriendRate","MyTests","api.FriendTest","api.FriendTest","testDeleteUser","testDeleteUser",""
"passed","Tue May 07 07:43:11 GMT 2024","Tue May 07 07:43:15 GMT 2024","3279","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPasswordWithoutNumbers","checkPasswordWithoutNumbers",""
