"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Tue Apr 23 16:34:54 GMT 2024","Tue Apr 23 16:35:17 GMT 2024","23020","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkWrongPassword","checkWrongPassword",""
"passed","Tue Apr 23 16:36:00 GMT 2024","Tue Apr 23 16:36:00 GMT 2024","460","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkLanguageDropdown","checkLanguageDropdown",""
"passed","Tue Apr 23 16:33:12 GMT 2024","Tue Apr 23 16:33:15 GMT 2024","2590","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailLabel","checkEmailLabel",""
"passed","Tue Apr 23 16:33:21 GMT 2024","Tue Apr 23 16:33:24 GMT 2024","2603","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPasswordLabel","checkPasswordLabel",""
"passed","Tue Apr 23 16:35:42 GMT 2024","Tue Apr 23 16:35:42 GMT 2024","468","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkGenderDropdown","checkGenderDropdown",""
"unknown","Tue Apr 23 16:32:57 GMT 2024","Tue Apr 23 16:32:57 GMT 2024","0","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailWithoutCom","checkEmailWithoutCom",""
"broken","Tue Apr 23 16:34:34 GMT 2024","Tue Apr 23 16:34:52 GMT 2024","17600","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPasswordWithoutNumbers","checkPasswordWithoutNumbers",""
"passed","Tue Apr 23 16:34:00 GMT 2024","Tue Apr 23 16:34:03 GMT 2024","2652","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailWithoutDomain","checkEmailWithoutDomain",""
"passed","Tue Apr 23 16:33:06 GMT 2024","Tue Apr 23 16:33:10 GMT 2024","3920","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkContinueButtonDisabled","checkContinueButtonDisabled",""
"passed","Tue Apr 23 16:34:05 GMT 2024","Tue Apr 23 16:34:08 GMT 2024","2659","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmptyEmailValidation","checkEmptyEmailValidation",""
"passed","Tue Apr 23 16:35:30 GMT 2024","Tue Apr 23 16:35:30 GMT 2024","24","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkAgeRangeSetup","checkAgeRangeSetup",""
"passed","Tue Apr 23 16:33:26 GMT 2024","Tue Apr 23 16:33:29 GMT 2024","2624","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPasswordPlaceholder","checkPasswordPlaceholder",""
"passed","Tue Apr 23 16:35:54 GMT 2024","Tue Apr 23 16:35:54 GMT 2024","11","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkImage","checkImage",""
"unknown","Tue Apr 23 16:32:57 GMT 2024","Tue Apr 23 16:32:57 GMT 2024","2","FriendRate","MyTests","tests.RegistrationTest","tests.RegistrationTest","testSignUpButton","testSignUpButton",""
"passed","Tue Apr 23 16:34:10 GMT 2024","Tue Apr 23 16:34:12 GMT 2024","2723","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkInvalidEmailValidation","checkInvalidEmailValidation",""
"failed","Tue Apr 23 16:33:35 GMT 2024","Tue Apr 23 16:33:38 GMT 2024","2631","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","testPageDescription","testPageDescription",""
"passed","Tue Apr 23 16:33:17 GMT 2024","Tue Apr 23 16:33:19 GMT 2024","2529","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailPlaceholder","checkEmailPlaceholder",""
"broken","Tue Apr 23 16:34:14 GMT 2024","Tue Apr 23 16:34:32 GMT 2024","17578","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPassword7chars","checkPassword7chars",""
"passed","Tue Apr 23 16:35:36 GMT 2024","Tue Apr 23 16:35:36 GMT 2024","12","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkDescription","checkDescription",""
"passed","Tue Apr 23 16:35:19 GMT 2024","Tue Apr 23 16:35:24 GMT 2024","4927","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkValidLogin","checkValidLogin",""
"passed","Tue Apr 23 16:33:31 GMT 2024","Tue Apr 23 16:33:33 GMT 2024","2586","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","testHeaderText","testHeaderText",""
"passed","Tue Apr 23 16:33:40 GMT 2024","Tue Apr 23 16:33:58 GMT 2024","17915","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailWithoutCom2","checkEmailWithoutCom2",""
"passed","Tue Apr 23 16:36:06 GMT 2024","Tue Apr 23 16:36:06 GMT 2024","10","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkLogo","checkLogo",""
"passed","Tue Apr 23 16:35:48 GMT 2024","Tue Apr 23 16:35:48 GMT 2024","12","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkGenderLabel","checkGenderLabel",""
