"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 01 14:18:50 GMT 2024","Wed May 01 14:19:08 GMT 2024","17679","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailWithoutCom2","checkEmailWithoutCom2",""
"broken","Wed May 01 14:22:16 GMT 2024","Wed May 01 14:22:31 GMT 2024","15362","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidLingPasswordNoLetters","testInvalidLingPasswordNoLetters",""
"passed","Wed May 01 14:20:13 GMT 2024","Wed May 01 14:20:16 GMT 2024","2089","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testNoSpecialCharsPasswordInput","testNoSpecialCharsPasswordInput",""
"passed","Wed May 01 14:23:36 GMT 2024","Wed May 01 14:23:38 GMT 2024","1705","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testLongAbout","testLongAbout",""
"passed","Wed May 01 14:20:16 GMT 2024","Wed May 01 14:20:18 GMT 2024","1930","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testShortPasswordInput","testShortPasswordInput",""
"unknown","Wed May 01 14:18:27 GMT 2024","Wed May 01 14:18:27 GMT 2024","0","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkRegistrationUsedEmail","checkRegistrationUsedEmail",""
"failed","Wed May 01 14:24:51 GMT 2024","Wed May 01 14:24:52 GMT 2024","1398","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernamePlus","testUsernamePlus",""
"passed","Wed May 01 14:21:34 GMT 2024","Wed May 01 14:21:35 GMT 2024","1321","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmailWithoutAt","testEmailWithoutAt",""
"passed","Wed May 01 14:20:18 GMT 2024","Wed May 01 14:20:20 GMT 2024","2523","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkSuccessRegistration","checkSuccessRegistration",""
"passed","Wed May 01 14:20:00 GMT 2024","Wed May 01 14:20:02 GMT 2024","1884","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testEmptyEmailInput","testEmptyEmailInput",""
"passed","Wed May 01 14:23:42 GMT 2024","Wed May 01 14:23:43 GMT 2024","1367","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testLongEmail","testLongEmail",""
"passed","Wed May 01 14:19:47 GMT 2024","Wed May 01 14:19:47 GMT 2024","17","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkImage","checkImage",""
"unknown","Wed May 01 14:18:26 GMT 2024","Wed May 01 14:18:26 GMT 2024","1","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailWithoutCom","checkEmailWithoutCom",""
"passed","Wed May 01 14:19:17 GMT 2024","Wed May 01 14:19:20 GMT 2024","2887","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPassword7chars","checkPassword7chars",""
"passed","Wed May 01 14:20:02 GMT 2024","Wed May 01 14:20:04 GMT 2024","1875","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testInvalidEmailInput","testInvalidEmailInput",""
"passed","Wed May 01 14:19:14 GMT 2024","Wed May 01 14:19:16 GMT 2024","2676","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkInvalidEmailValidation","checkInvalidEmailValidation",""
"passed","Wed May 01 14:19:11 GMT 2024","Wed May 01 14:19:13 GMT 2024","2596","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmptyEmailValidation","checkEmptyEmailValidation",""
