"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 01 15:25:26 GMT 2024","Wed May 01 15:25:29 GMT 2024","2517","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testEmptyConfPasswordInput","testEmptyConfPasswordInput",""
"passed","Wed May 01 15:25:17 GMT 2024","Wed May 01 15:25:19 GMT 2024","1908","FriendRate","MyTests","tests.RegistrationHappyPathTest","tests.RegistrationHappyPathTest","testSignUpButton","testSignUpButton",""
"passed","Wed May 01 15:33:34 GMT 2024","Wed May 01 15:33:50 GMT 2024","15681","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMinPassword","testValidMinPassword",""
"passed","Wed May 01 15:28:08 GMT 2024","Wed May 01 15:28:09 GMT 2024","1012","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmailWithoutDot","testEmailWithoutDot",""
"passed","Wed May 01 15:31:44 GMT 2024","Wed May 01 15:32:00 GMT 2024","16508","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMaxAbout","testValidMaxAbout",""
"passed","Wed May 01 15:25:45 GMT 2024","Wed May 01 15:25:47 GMT 2024","2602","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testMismatchingPasswordInput","testMismatchingPasswordInput",""
"passed","Wed May 01 15:26:30 GMT 2024","Wed May 01 15:26:30 GMT 2024","283","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkGetIngo","checkGetIngo",""
"passed","Wed May 01 15:32:50 GMT 2024","Wed May 01 15:33:06 GMT 2024","16117","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMinAbout","testValidMinAbout",""
"passed","Wed May 01 15:33:12 GMT 2024","Wed May 01 15:33:28 GMT 2024","16035","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMinBirthday","testValidMinBirthday",""
"passed","Wed May 01 15:24:58 GMT 2024","Wed May 01 15:24:58 GMT 2024","12","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkGenderLabel","checkGenderLabel",""
"passed","Wed May 01 15:29:31 GMT 2024","Wed May 01 15:29:32 GMT 2024","880","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testLongUsername","testLongUsername",""
"passed","Wed May 01 15:28:43 GMT 2024","Wed May 01 15:28:44 GMT 2024","724","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidLingPasswordNoLetters","testInvalidLingPasswordNoLetters",""
"passed","Wed May 01 15:29:23 GMT 2024","Wed May 01 15:29:25 GMT 2024","1319","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testLongEmail","testLongEmail",""
