"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 01 09:25:50 GMT 2024","Wed May 01 09:25:50 GMT 2024","538","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkValidLogin","checkValidLogin",""
"passed","Wed May 01 09:27:16 GMT 2024","Wed May 01 09:27:17 GMT 2024","1020","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmailWithSymbolInDomain","testEmailWithSymbolInDomain",""
"passed","Wed May 01 09:25:40 GMT 2024","Wed May 01 09:25:42 GMT 2024","2316","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testNoSpecialCharsPasswordInput","testNoSpecialCharsPasswordInput",""
"passed","Wed May 01 09:28:53 GMT 2024","Wed May 01 09:28:54 GMT 2024","852","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testLongUsername","testLongUsername",""
"passed","Wed May 01 09:25:05 GMT 2024","Wed May 01 09:25:07 GMT 2024","2246","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testEmailWithoutDomainInput","testEmailWithoutDomainInput",""
"passed","Wed May 01 09:23:05 GMT 2024","Wed May 01 09:23:07 GMT 2024","2485","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPasswordLabel","checkPasswordLabel",""
"unknown","Wed May 01 09:22:37 GMT 2024","Wed May 01 09:22:37 GMT 2024","0","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkRegistrationUsedEmail","checkRegistrationUsedEmail",""
"passed","Wed May 01 09:25:01 GMT 2024","Wed May 01 09:25:03 GMT 2024","1687","FriendRate","MyTests","tests.RegistrationHappyPathTest","tests.RegistrationHappyPathTest","testSignUpButton","testSignUpButton",""
"unknown","Wed May 01 09:22:37 GMT 2024","Wed May 01 09:22:37 GMT 2024","0","FriendRate","MyTests","tests.RegistrationHappyPathTest","tests.RegistrationHappyPathTest","testEnterAdditionalInfo","testEnterAdditionalInfo",""
"passed","Wed May 01 09:25:14 GMT 2024","Wed May 01 09:25:16 GMT 2024","2185","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testEmptyEmailInput","testEmptyEmailInput",""
"passed","Wed May 01 09:24:41 GMT 2024","Wed May 01 09:24:41 GMT 2024","11","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkGenderLabel","checkGenderLabel",""
"passed","Wed May 01 09:24:29 GMT 2024","Wed May 01 09:24:29 GMT 2024","12","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkDescription","checkDescription",""
"passed","Wed May 01 09:30:06 GMT 2024","Wed May 01 09:30:07 GMT 2024","1021","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameInvalidSymbols","testUsernameInvalidSymbols",""
"passed","Wed May 01 09:25:51 GMT 2024","Wed May 01 09:25:52 GMT 2024","555","FriendRate","MyTests","api.FriendTest","api.FriendTest","testDeleteUser","testDeleteUser",""
"passed","Wed May 01 09:26:54 GMT 2024","Wed May 01 09:27:10 GMT 2024","16067","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmailDotInLocalPart","testEmailDotInLocalPart",""
"passed","Wed May 01 09:28:05 GMT 2024","Wed May 01 09:28:05 GMT 2024","687","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidLingPasswordNoLetters","testInvalidLingPasswordNoLetters",""
"passed","Wed May 01 09:25:47 GMT 2024","Wed May 01 09:25:50 GMT 2024","2768","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkSuccessRegistration","checkSuccessRegistration",""
"passed","Wed May 01 09:31:29 GMT 2024","Wed May 01 09:31:44 GMT 2024","15797","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMaxBirthday","testValidMaxBirthday",""
"passed","Wed May 01 09:29:28 GMT 2024","Wed May 01 09:29:30 GMT 2024","1616","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testShortAbout","testShortAbout",""
"unknown","Wed May 01 09:22:37 GMT 2024","Wed May 01 09:22:37 GMT 2024","0","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testUsedEmailInput","testUsedEmailInput",""
"passed","Wed May 01 09:23:58 GMT 2024","Wed May 01 09:24:01 GMT 2024","2922","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPassword7chars","checkPassword7chars",""
"passed","Wed May 01 09:22:50 GMT 2024","Wed May 01 09:22:53 GMT 2024","2729","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkContinueButtonDisabled","checkContinueButtonDisabled",""
"passed","Wed May 01 09:25:50 GMT 2024","Wed May 01 09:25:51 GMT 2024","705","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkAddingInfo","checkAddingInfo",""
"passed","Wed May 01 09:24:53 GMT 2024","Wed May 01 09:24:53 GMT 2024","479","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkLanguageDropdown","checkLanguageDropdown",""
"passed","Wed May 01 09:27:30 GMT 2024","Wed May 01 09:27:32 GMT 2024","1145","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmailWithoutDot","testEmailWithoutDot",""
"passed","Wed May 01 09:23:43 GMT 2024","Wed May 01 09:23:45 GMT 2024","2526","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailWithoutDomain","checkEmailWithoutDomain",""
"passed","Wed May 01 09:28:25 GMT 2024","Wed May 01 09:28:25 GMT 2024","684","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidShortPassword","testInvalidShortPassword",""
"unknown","Wed May 01 09:22:37 GMT 2024","Wed May 01 09:22:37 GMT 2024","0","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testEmailWithoutComInput","testEmailWithoutComInput",""
"passed","Wed May 01 09:29:36 GMT 2024","Wed May 01 09:29:37 GMT 2024","1020","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testShortUsername","testShortUsername",""
"passed","Wed May 01 09:32:56 GMT 2024","Wed May 01 09:33:12 GMT 2024","15698","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMinPassword","testValidMinPassword",""
"unknown","Wed May 01 09:22:37 GMT 2024","Wed May 01 09:22:37 GMT 2024","1","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailWithoutCom","checkEmailWithoutCom",""
"passed","Wed May 01 09:29:21 GMT 2024","Wed May 01 09:29:22 GMT 2024","770","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testMismatchingPasswords","testMismatchingPasswords",""
"passed","Wed May 01 09:24:13 GMT 2024","Wed May 01 09:24:17 GMT 2024","3905","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkValidLogin","checkValidLogin",""
"failed","Wed May 01 09:29:59 GMT 2024","Wed May 01 09:30:01 GMT 2024","2003","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameHyphen","testUsernameHyphen",""
"passed","Wed May 01 09:26:34 GMT 2024","Wed May 01 09:26:35 GMT 2024","829","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testBirthdayInvalidMonth","testBirthdayInvalidMonth",""
"passed","Wed May 01 09:29:00 GMT 2024","Wed May 01 09:29:16 GMT 2024","15726","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testMatchingPasswords","testMatchingPasswords",""
"passed","Wed May 01 09:28:18 GMT 2024","Wed May 01 09:28:19 GMT 2024","690","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidLingPasswordNoSymbols","testInvalidLingPasswordNoSymbols",""
"passed","Wed May 01 09:28:38 GMT 2024","Wed May 01 09:28:40 GMT 2024","1921","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testLongAbout","testLongAbout",""
"passed","Wed May 01 09:23:47 GMT 2024","Wed May 01 09:23:51 GMT 2024","3427","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmptyEmailValidation","checkEmptyEmailValidation",""
"passed","Wed May 01 09:23:18 GMT 2024","Wed May 01 09:23:21 GMT 2024","2527","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","testPageDescription","testPageDescription",""
"passed","Wed May 01 09:24:08 GMT 2024","Wed May 01 09:24:11 GMT 2024","3162","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkWrongPassword","checkWrongPassword",""
"passed","Wed May 01 09:25:22 GMT 2024","Wed May 01 09:25:24 GMT 2024","2271","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testLongPasswordInput","testLongPasswordInput",""
"passed","Wed May 01 09:27:37 GMT 2024","Wed May 01 09:27:38 GMT 2024","979","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmptyEmail","testEmptyEmail",""
"unknown","Wed May 01 09:22:37 GMT 2024","Wed May 01 09:22:37 GMT 2024","0","FriendRate","MyTests","tests.RegistrationHappyPathTest","tests.RegistrationHappyPathTest","testSignUp","testSignUp",""
"broken","Wed May 01 09:25:57 GMT 2024","Wed May 01 09:25:59 GMT 2024","2031","FriendRate","MyTests","tests.EditProfileHappyPathTest","tests.EditProfileHappyPathTest","testEditProfile","testEditProfile",""
"passed","Wed May 01 09:26:41 GMT 2024","Wed May 01 09:26:42 GMT 2024","823","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testBirthdayInvalidYearFuture","testBirthdayInvalidYearFuture",""
"passed","Wed May 01 09:22:55 GMT 2024","Wed May 01 09:22:58 GMT 2024","2441","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailLabel","checkEmailLabel",""
"passed","Wed May 01 09:31:50 GMT 2024","Wed May 01 09:32:06 GMT 2024","15737","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMaxPassword","testValidMaxPassword",""
"passed","Wed May 01 09:31:06 GMT 2024","Wed May 01 09:31:23 GMT 2024","16906","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMaxAbout","testValidMaxAbout",""
"passed","Wed May 01 09:23:00 GMT 2024","Wed May 01 09:23:03 GMT 2024","2547","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailPlaceholder","checkEmailPlaceholder",""
"passed","Wed May 01 09:28:46 GMT 2024","Wed May 01 09:28:47 GMT 2024","1110","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testLongEmail","testLongEmail",""
"passed","Wed May 01 09:23:14 GMT 2024","Wed May 01 09:23:16 GMT 2024","2499","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","testHeaderText","testHeaderText",""
"passed","Wed May 01 09:25:18 GMT 2024","Wed May 01 09:25:20 GMT 2024","2280","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testInvalidEmailInput","testInvalidEmailInput",""
"failed","Wed May 01 09:30:36 GMT 2024","Wed May 01 09:30:38 GMT 2024","1728","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameUnderscore","testUsernameUnderscore",""
