"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 07 08:23:00 GMT 2024","Tue May 07 08:23:02 GMT 2024","2274","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testLongPasswordInput","testLongPasswordInput",""
"passed","Tue May 07 08:30:51 GMT 2024","Tue May 07 08:31:06 GMT 2024","15673","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMinPassword","testValidMinPassword",""
"passed","Tue May 07 08:22:21 GMT 2024","Tue May 07 08:22:22 GMT 2024","48","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkAgeRangeSetup","checkAgeRangeSetup",""
"passed","Tue May 07 08:22:06 GMT 2024","Tue May 07 08:22:09 GMT 2024","3323","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPasswordWithoutNumbers","checkPasswordWithoutNumbers",""
"passed","Tue May 07 08:28:18 GMT 2024","Tue May 07 08:28:20 GMT 2024","1710","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameMaxLength","testUsernameMaxLength",""
"unknown","Tue May 07 08:20:57 GMT 2024","Tue May 07 08:20:57 GMT 2024","0","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkRegistrationWrongEmail","checkRegistrationWrongEmail",""
"passed","Tue May 07 08:22:43 GMT 2024","Tue May 07 08:22:43 GMT 2024","104","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkLanguageDropdown","checkLanguageDropdown",""
"passed","Tue May 07 08:23:40 GMT 2024","Tue May 07 08:23:41 GMT 2024","805","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testBirthdayInvalidDay","testBirthdayInvalidDay",""
"passed","Tue May 07 08:23:15 GMT 2024","Tue May 07 08:23:17 GMT 2024","2435","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testUsedEmailInput","testUsedEmailInput",""
"passed","Tue May 07 08:30:08 GMT 2024","Tue May 07 08:30:26 GMT 2024","18332","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMinAbout","testValidMinAbout",""
"passed","Tue May 07 08:28:13 GMT 2024","Tue May 07 08:28:14 GMT 2024","720","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameInvalidSymbols","testUsernameInvalidSymbols",""
"passed","Tue May 07 08:22:13 GMT 2024","Tue May 07 08:22:17 GMT 2024","4081","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkValidLogin","checkValidLogin",""
"passed","Tue May 07 08:26:56 GMT 2024","Tue May 07 08:26:57 GMT 2024","816","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testLongUsername","testLongUsername",""
"passed","Tue May 07 08:22:35 GMT 2024","Tue May 07 08:22:35 GMT 2024","18","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkGenderLabel","checkGenderLabel",""
"passed","Tue May 07 08:23:10 GMT 2024","Tue May 07 08:23:12 GMT 2024","2135","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testNoSpecialCharsPasswordInput","testNoSpecialCharsPasswordInput",""
"passed","Tue May 07 08:21:25 GMT 2024","Tue May 07 08:21:28 GMT 2024","2817","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPasswordPlaceholder","checkPasswordPlaceholder",""
"passed","Tue May 07 08:27:01 GMT 2024","Tue May 07 08:27:17 GMT 2024","15574","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testMatchingPasswords","testMatchingPasswords",""
"passed","Tue May 07 08:23:56 GMT 2024","Tue May 07 08:23:57 GMT 2024","782","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testBirthdayInvalidYearPast","testBirthdayInvalidYearPast",""
"unknown","Tue May 07 08:20:57 GMT 2024","Tue May 07 08:20:57 GMT 2024","0","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkRegistrationUsedEmail","checkRegistrationUsedEmail",""
"passed","Tue May 07 08:24:39 GMT 2024","Tue May 07 08:24:40 GMT 2024","1413","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmptyEmail","testEmptyEmail",""
"passed","Tue May 07 08:22:53 GMT 2024","Tue May 07 08:22:55 GMT 2024","2191","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testEmptyConfPasswordInput","testEmptyConfPasswordInput",""
"passed","Tue May 07 08:23:26 GMT 2024","Tue May 07 08:23:31 GMT 2024","4855","FriendRate","MyTests","tests.EditProfileHappyPathTest","tests.EditProfileHappyPathTest","testEditProfile","testEditProfile",""
"passed","Tue May 07 08:24:33 GMT 2024","Tue May 07 08:24:35 GMT 2024","1493","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmailWithoutDot","testEmailWithoutDot",""
"passed","Tue May 07 08:23:20 GMT 2024","Tue May 07 08:23:21 GMT 2024","359","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkValidLogin","checkValidLogin",""
"passed","Tue May 07 08:22:10 GMT 2024","Tue May 07 08:22:13 GMT 2024","3276","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkWrongPassword","checkWrongPassword",""
"passed","Tue May 07 08:22:03 GMT 2024","Tue May 07 08:22:06 GMT 2024","3080","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPassword7chars","checkPassword7chars",""
"broken","Tue May 07 08:26:16 GMT 2024","Tue May 07 08:26:31 GMT 2024","15517","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidShortPassword","testInvalidShortPassword",""
"passed","Tue May 07 08:22:48 GMT 2024","Tue May 07 08:22:48 GMT 2024","18","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkLogo","checkLogo",""
"broken","Tue May 07 08:27:34 GMT 2024","Tue May 07 08:27:49 GMT 2024","15140","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testShortUsername","testShortUsername",""
"unknown","Tue May 07 08:20:57 GMT 2024","Tue May 07 08:20:57 GMT 2024","0","FriendRate","MyTests","tests.RegistrationHappyPathTest","tests.RegistrationHappyPathTest","testSignUp","testSignUp",""
"passed","Tue May 07 08:21:34 GMT 2024","Tue May 07 08:21:53 GMT 2024","18053","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailWithoutCom2","checkEmailWithoutCom2",""
"passed","Tue May 07 08:23:45 GMT 2024","Tue May 07 08:23:46 GMT 2024","792","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testBirthdayInvalidMonth","testBirthdayInvalidMonth",""
"failed","Tue May 07 08:28:00 GMT 2024","Tue May 07 08:28:02 GMT 2024","1809","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameDot","testUsernameDot",""
"passed","Tue May 07 08:22:26 GMT 2024","Tue May 07 08:22:26 GMT 2024","18","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkDescription","checkDescription",""
"unknown","Tue May 07 08:20:57 GMT 2024","Tue May 07 08:20:57 GMT 2024","0","FriendRate","MyTests","tests.RegistrationHappyPathTest","tests.RegistrationHappyPathTest","testEnterAdditionalInfo","testEnterAdditionalInfo",""
"passed","Tue May 07 08:23:08 GMT 2024","Tue May 07 08:23:10 GMT 2024","2150","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testNoNumbersPasswordInput","testNoNumbersPasswordInput",""
"passed","Tue May 07 08:22:48 GMT 2024","Tue May 07 08:22:50 GMT 2024","1877","FriendRate","MyTests","tests.RegistrationHappyPathTest","tests.RegistrationHappyPathTest","testSignUpButton","testSignUpButton",""
"passed","Tue May 07 08:24:45 GMT 2024","Tue May 07 08:24:46 GMT 2024","1429","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmptyLocalPart","testEmptyLocalPart",""
"failed","Tue May 07 08:28:37 GMT 2024","Tue May 07 08:28:39 GMT 2024","2295","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameUnderscore","testUsernameUnderscore",""
