"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed May 01 09:03:57 GMT 2024","Wed May 01 09:03:57 GMT 2024","240","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkValidLogin","checkValidLogin",""
"passed","Wed May 01 09:03:58 GMT 2024","Wed May 01 09:03:58 GMT 2024","258","FriendRate","MyTests","api.FriendTest","api.FriendTest","testDeleteUser","testDeleteUser",""
"unknown","Wed May 01 09:00:47 GMT 2024","Wed May 01 09:00:47 GMT 2024","0","FriendRate","MyTests","tests.RegistrationHappyPathTest","tests.RegistrationHappyPathTest","testSignUp","testSignUp",""
"failed","Wed May 01 09:08:30 GMT 2024","Wed May 01 09:08:32 GMT 2024","1748","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameUnderscore","testUsernameUnderscore",""
"passed","Wed May 01 09:03:58 GMT 2024","Wed May 01 09:03:58 GMT 2024","163","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkGetIngo","checkGetIngo",""
"passed","Wed May 01 09:01:05 GMT 2024","Wed May 01 09:01:07 GMT 2024","2484","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailLabel","checkEmailLabel",""
"unknown","Wed May 01 09:00:47 GMT 2024","Wed May 01 09:00:47 GMT 2024","0","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkRegistrationUsedEmail","checkRegistrationUsedEmail",""
"passed","Wed May 01 09:06:11 GMT 2024","Wed May 01 09:06:12 GMT 2024","694","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidLingPasswordNoNumbers","testInvalidLingPasswordNoNumbers",""
"failed","Wed May 01 09:07:55 GMT 2024","Wed May 01 09:07:57 GMT 2024","2075","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameHyphen","testUsernameHyphen",""
"passed","Wed May 01 09:03:54 GMT 2024","Wed May 01 09:03:57 GMT 2024","2663","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkSuccessRegistration","checkSuccessRegistration",""
"passed","Wed May 01 09:06:37 GMT 2024","Wed May 01 09:06:39 GMT 2024","2634","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testLongAbout","testLongAbout",""
"passed","Wed May 01 09:08:38 GMT 2024","Wed May 01 09:08:54 GMT 2024","16082","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidLongEmail","testValidLongEmail",""
"passed","Wed May 01 09:03:21 GMT 2024","Wed May 01 09:03:23 GMT 2024","2261","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testEmptyEmailInput","testEmptyEmailInput",""
"passed","Wed May 01 09:03:34 GMT 2024","Wed May 01 09:03:36 GMT 2024","2286","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testMismatchingPasswordInput","testMismatchingPasswordInput",""
"passed","Wed May 01 09:05:46 GMT 2024","Wed May 01 09:05:47 GMT 2024","1020","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmptyLocalPart","testEmptyLocalPart",""
"passed","Wed May 01 09:04:51 GMT 2024","Wed May 01 09:04:52 GMT 2024","833","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testBirthdayInvalidYearPast","testBirthdayInvalidYearPast",""
"passed","Wed May 01 09:05:32 GMT 2024","Wed May 01 09:05:33 GMT 2024","1060","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmailWithoutDot","testEmailWithoutDot",""
"passed","Wed May 01 09:02:32 GMT 2024","Wed May 01 09:02:32 GMT 2024","26","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkAgeRangeSetup","checkAgeRangeSetup",""
"passed","Wed May 01 09:01:28 GMT 2024","Wed May 01 09:01:31 GMT 2024","2843","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","testPageDescription","testPageDescription",""
"passed","Wed May 01 09:09:44 GMT 2024","Wed May 01 09:10:00 GMT 2024","15772","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testValidMaxPassword","testValidMaxPassword",""
"passed","Wed May 01 09:08:17 GMT 2024","Wed May 01 09:08:18 GMT 2024","1067","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameMinLength","testUsernameMinLength",""
"passed","Wed May 01 09:07:33 GMT 2024","Wed May 01 09:07:34 GMT 2024","795","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testShortUsername","testShortUsername",""
"passed","Wed May 01 09:01:09 GMT 2024","Wed May 01 09:01:12 GMT 2024","2644","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailPlaceholder","checkEmailPlaceholder",""
"passed","Wed May 01 09:08:02 GMT 2024","Wed May 01 09:08:03 GMT 2024","1063","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameInvalidSymbols","testUsernameInvalidSymbols",""
"passed","Wed May 01 09:06:30 GMT 2024","Wed May 01 09:06:31 GMT 2024","1117","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testInvalidSymbolsInLocalPart","testInvalidSymbolsInLocalPart",""
"passed","Wed May 01 09:06:51 GMT 2024","Wed May 01 09:06:52 GMT 2024","834","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testLongUsername","testLongUsername",""
"passed","Wed May 01 09:02:43 GMT 2024","Wed May 01 09:02:44 GMT 2024","462","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkGenderDropdown","checkGenderDropdown",""
"passed","Wed May 01 09:03:47 GMT 2024","Wed May 01 09:03:49 GMT 2024","2334","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testNoSpecialCharsPasswordInput","testNoSpecialCharsPasswordInput",""
"passed","Wed May 01 09:03:43 GMT 2024","Wed May 01 09:03:45 GMT 2024","2297","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testNoNumbersPasswordInput","testNoNumbersPasswordInput",""
"passed","Wed May 01 09:05:19 GMT 2024","Wed May 01 09:05:20 GMT 2024","1081","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testEmailWithSymbolInDomain","testEmailWithSymbolInDomain",""
"unknown","Wed May 01 09:00:47 GMT 2024","Wed May 01 09:00:47 GMT 2024","0","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkRegistrationWrongEmail","checkRegistrationWrongEmail",""
"passed","Wed May 01 09:01:14 GMT 2024","Wed May 01 09:01:17 GMT 2024","2613","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPasswordLabel","checkPasswordLabel",""
"passed","Wed May 01 09:02:08 GMT 2024","Wed May 01 09:02:11 GMT 2024","2934","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkPassword7chars","checkPassword7chars",""
"passed","Wed May 01 09:03:00 GMT 2024","Wed May 01 09:03:01 GMT 2024","461","FriendRate","MyTests","tests.MainPageTest","tests.MainPageTest","checkLanguageDropdown","checkLanguageDropdown",""
"passed","Wed May 01 09:01:53 GMT 2024","Wed May 01 09:01:56 GMT 2024","2715","FriendRate","MyTests","tests.LoginTest","tests.LoginTest","checkEmailWithoutDomain","checkEmailWithoutDomain",""
"unknown","Wed May 01 09:00:47 GMT 2024","Wed May 01 09:00:47 GMT 2024","0","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testEmailWithoutComInput","testEmailWithoutComInput",""
"passed","Wed May 01 09:03:25 GMT 2024","Wed May 01 09:03:28 GMT 2024","2595","FriendRate","MyTests","tests.RegistrationSadPathTest","tests.RegistrationSadPathTest","testInvalidEmailInput","testInvalidEmailInput",""
"passed","Wed May 01 09:03:57 GMT 2024","Wed May 01 09:03:58 GMT 2024","435","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkAddingInfo","checkAddingInfo",""
"failed","Wed May 01 09:07:47 GMT 2024","Wed May 01 09:07:49 GMT 2024","2084","FriendRate","MyTests","tests.EditProfileBoundaryTest","tests.EditProfileBoundaryTest","testUsernameDot","testUsernameDot",""
"unknown","Wed May 01 09:00:47 GMT 2024","Wed May 01 09:00:47 GMT 2024","0","FriendRate","MyTests","api.FriendTest","api.FriendTest","checkRegistrationShortPass","checkRegistrationShortPass",""
